data,construction,topSingle,topFixed,topVariable,midSingle,midFixed,midVariable,bottomSingle,bottomFixed,bottomVariable
DNA_512,0,0,0,0,0,0,0,0,0,0
DNA_8192,0,0,0,0,0,0,0,0,0,0
DNA_16384,0,0,0,0,0,0,0,0,0,0
DNA_262144,0,0,1,12,0,0,0,0,0,0
DNA_524288,0,0,3,36,0,0,0,1,1,1
DNA_1048576,0,1,20,4576,0,0,0,1,1,1
proteins_1048576,0,1,2,13,0,0,0,1,1,1
realDNA_1048576,0,1,14,2687,3,3,3,1,1,1
english_1048576,0,0,2,19,0,0,0,1,1,1
DNA_2097152,0,1,18,4049,1,1,1,12,12,12
proteins_2097152,0,50,5,60,1,1,1,2,2,2
realDNA_2097152,0,1,37,4708,1,1,1,1,1,1
english_2097152,0,0,5,312,1,1,1,4,4,4
