data,length,construction,query
english,256,125,6,75,42999999999999
english,512,0,6,6,69
english,1024,1,1,4,24
english,2048,1,3,7,08
english,4096,1,3,13,73
english,8192,0,6,19,81
english,16384,2,2,88,16
english,32768,1,2,115,95
english,65536,1,8,132,91
english,131072,2,2,282,46999999999997
english,262144,2,8,1098,44
english,524288,1,6,1317,55
english,1048576,2,7,4073,37
english,2097152,10,4,6369,99
english,4194304,2,7,16156,779999999999
english,8388608,1,9,34699,8
english,16777216,2,2,112588,75
