data,length,construction,query
english,256,194,6,19,36
english,512,1,9,15,61
english,1024,1,28,089999999999996
english,2048,1,3,45,44
english,4096,1,1,87,83
english,8192,1,3,178,47
english,16384,1,5,282,48
english,32768,1,4,352,19
english,65536,1,7,606,61
english,131072,4,1,1557,1399999999999
english,262144,2,1,2980,8900000000003
english,524288,2,4,6174,82
english,1048576,2,13355,61
english,2097152,2,1,29626,370000000003
english,4194304,2,5,63650,33
english,8388608,2,2,142813,16
